Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,LifeStage,SubfamilyOrTribe,Superfamily,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","tiny beetles with 4 ventrites, saying Carabidae because of bean trochanter (3 total), maybe genus Tachys/Paratachys",Coleoptera,1,Carabidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","tiny beetles with 4 ventrites, saying Carabidae because of bean trochanter (3 total), maybe genus Tachys/Paratachys",Coleoptera,1,Carabidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","tiny beetles with 4 ventrites, saying Carabidae because of bean trochanter (3 total), maybe genus Tachys/Paratachys",Coleoptera,1,Carabidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",nitidulids (5 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",nitidulids (5 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",nitidulids (5 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",nitidulids (5 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",nitidulids (5 total),Coleoptera,1,Nitidulidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",tribe Euplectini (2 total),Coleoptera,1,Staphylinidae,,Euplectini,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",tribe Euplectini (2 total),Coleoptera,1,Staphylinidae,,Euplectini,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","black beetles with lobes under taris, probs genus Telmatophilus (8 total)",Coleoptera,1,Cryptophagidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",scraptiids (2 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",scraptiids (2 total),Coleoptera,1,Scraptiidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",silvanids (6 total),Coleoptera,1,Silvanidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",brown genus Synchita,Coleoptera,1,Zopheridae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",mottled genus Synchita,Coleoptera,1,Zopheridae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","2-seg clubbed reddish brown beetle, probs genus Pycnomerus (2 total)",Coleoptera,1,Zopheridae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1","2-seg clubbed reddish brown beetle, probs genus Pycnomerus (2 total)",Coleoptera,1,Zopheridae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",the hard ID. genus Odontosphindus (3 total),Coleoptera,1,Sphindidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",the hard ID. genus Odontosphindus (3 total),Coleoptera,1,Sphindidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",the hard ID. genus Odontosphindus (3 total),Coleoptera,1,Sphindidae,,,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
sgl322,medium,2025-06-10,clear vane,12,1,no,1,"322, CV12, 2025-6-10, Vial 1",bark beetles (119 total),Coleoptera,1,Curculionidae,,Scolytinae,,,,,,,,
