Forest,BurnType,TakedownDate,TrapType,TreeNumber,TimePoint,TrapDestroyed,VialNumber,LabelCode,PrelimID,Order,Count,Family,Genus,Specimen ID,Guild,Sex,det,Preservation,Notes
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Misc",spider,Araneae,2,,,,,,,,
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Misc",bark lice,Psocodea,1,,,,,,,,
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Diptera",flies,Diptera,70,,,,,,,,
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Hemiptera","hoppers, aphids, true bugs",Hemiptera,12,,,,,,,,
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Hymenoptera","bees, wasps, ants",Hymenoptera,21,,,,,,,,
msf,recent,2025-07-09,clear vane,39,1,no,1,"msf, CV39, 2025-7-9, Coleoptera",beetles,Coleoptera,73,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Hemiptera","hoppers, aphids, true bugs",Hemiptera,9,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Diptera",flies,Diptera,97,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc",mite,Acari,4,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc",springtail,Collembola,1,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc",scorpionfly,Mecoptera,6,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc","moth, butterfly, larvae ",Lepidoptera,5,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Misc",bark lice,Psocodea,3,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Hymenoptera","bees, wasps, ants",Hymenoptera,22,,,,,,,,
msf,medium,2025-07-09,clear vane,45,1,no,1,"msf, CV45, 2025-7-9, Coleoptera",beetles,Coleoptera,69,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Hemiptera","aphids, hoppers, true bug",Hemiptera,15,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",mite,Acari,1,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",springtail,Collembola,1,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",spider,Araneae,1,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",scorpionfly,Mecoptera,4,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",moth,Lepidoptera,4,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Misc",bark lice,Psocodea,2,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Hymenoptera","bees, wasps",Hymenoptera,14,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Coleoptera",beetles,Coleoptera,81,,,,,,,,
msf,unburned,2025-07-09,clear vane,52,1,no,1,"msf, CV52, 2025-7-9, Diptera",flies,Diptera,165,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",springtail,Collembola,6,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",mite,Acari,20,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",grasshopper,Orthoptera,1,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",moth,Lepidoptera,4,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",spiders,Araneae,2,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Diptera",flies,Diptera,109,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Misc",scorpion flies,Mecoptera,1,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Coleoptera",beetle,Coleoptera,88,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Hymenoptera","flies, wasps",Hymenoptera,24,,,,,,,,
sgl100,recent,2025-06-27,clear vane,58,1,no,1,"sgl100, CV58, 2025-6-27, Hemiptera",bug,Hemiptera,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,medium,2025-06-27,clear vane,64,1,yes,1,"sgl100, CV64, 2025-6-27, All",springtail,Collembola,5,,,,,,,,
sgl100,medium,2025-06-27,clear vane,64,1,yes,1,"sgl100, CV64, 2025-6-27, All",beetle,Coleoptera,2,,,,,,,,
sgl100,medium,2025-06-27,clear vane,64,1,yes,1,"sgl100, CV64, 2025-6-27, All",ants,Hymenoptera,1,,,,,,,,
sgl100,medium,2025-06-27,clear vane,64,1,yes,1,"sgl100, CV64, 2025-6-27, All",mites,Acari,3,,,,,,,,
sgl100,medium,2025-06-27,clear vane,64,1,yes,1,"sgl100, CV64, 2025-6-27, All",thrips,Thysanoptera,did not count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, Misc",millipede,Diplopoda,2,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, Diptera",flies,Diptera,59,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, Hymenoptera","bees, ants",Hymenoptera,49,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, Hemiptera",bug,Hemiptera,9,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, Coleoptera",beetles,Coleoptera,89,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",mites,Acari,13,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",springtail,Collembola,6,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",spiders,Araneae,5,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",moths,Lepidoptera,8,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",thrips,Thysanoptera,did not count,,,,,,,,
sgl100,unburned,2025-06-27,clear vane,70,1,no,1,"sgl100, CV70, 2025-6-27, misc",katydid,Orthoptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Diptera",flies,Diptera,83,82,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Coleoptera",beetles,Coleoptera,110,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Hymenoptera","bees, wasps, ants",Hymenoptera,37,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Hemiptera","aphids, true bugs, hoppers",Hemiptera,17,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc","moths, larvae",Lepidoptera,6,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",spiders,Araneae,1,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",lacewing,Neuroptera,1,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",bark lice,Psocodea,2,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",katydid,Orthoptera,1,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",mite,Acari,3,,,,,,,,
sgl176,recent,2025-07-21,clear vane,74,1,no,1,"sgl176, CV74, 2025-7-21, Misc",springtail,Collembola,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Coleoptera",beetles,Coleoptera,59,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",lacewing larvae,Neuroptera,1,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Hemiptera","aphids, hoppers, true bugs",Hemiptera,10,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Hymenoptera","bees, ants, wasps",Hymenoptera,26,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Diptera",flies,Diptera,46,45,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",mite,Acari,34,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",springtail,Collembola,5,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",bark lice,Psocodea,4,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc","moths, larvae",Lepidoptera,10,,,,,,,,
sgl176,medium,2025-07-21,clear vane,82,1,no,1,"sgl176, CV82, 2025-7-21, Misc",spiders,Araneae,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Diptera",flies,Diptera,35,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Coleoptera",beetles,Coleoptera,23,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Hymenoptera","bees, wasps",Hymenoptera,11,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Misc",thrips,Thysanoptera,1,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Misc",mite,Acari,1,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Misc",springtail,Collembola,3,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Misc","moth, larvae",Lepidoptera,3,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Misc",bark lice,Psocodea,1,,,,,,,,
sgl176,unburned,2025-07-21,clear vane,87,1,no,1,"sgl176, CV87, 2025-7-21, Hemiptera","assasin bugs, true bug, aphid",Hemiptera,4,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Coleoptera",beetles,Coleoptera,140,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Hemiptera","assassin bugs, true bugs, aphids, lantern flies",Hemiptera,18,17,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Diptera",flies,Diptera,98,97,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Hymenoptera","ants, wasps, bees",Hymenoptera,25,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Misc",mite,Acari,49,44,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Misc",springtail,Collembola,2,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Misc","moth, larvae",Lepidoptera,8,,,,,,,,
sgl322,recent,2025-07-30,clear vane,6,2,no,1,"sgl322, CV6, 2025-7-30, Misc",bark lice,Psocodea,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Diptera",flies,Diptera,30,*weird wingless fly? Maybe? Good vibes tho,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Coleoptera",beetles,Coleoptera,66,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Hymenoptera","bees, wasps, ants",Hymenoptera,39,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Hemiptera","hopper, aphid, true bugs",Hemiptera,8,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc",mite,Acari,4,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc",springtail,Collembola,3,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc","moth, larvae",Lepidoptera,3,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc",spiders,Araneae,1,,,,,,,,
sgl322,medium,2025-07-30,clear vane,12,2,no,1,"sgl322, CV12 2025-7-30, Misc",scorpion flies,Mecoptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Diptera",Flies,Diptera,61,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Coleoptera",Beetles,Coleoptera,27,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Hymenoptera","Bees, Wasps, Flies",Hymenoptera,34,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Hemiptera",True Bugs,Hemiptera,11,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Misc",Thrips,Thysanoptera,did not count,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Misc",Moth,Lepidoptera,4,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Misc",scorpionfly,Mecoptera,1,,,,,,,,
besf,recent,2025-08-13,clear vane,21,2,no,1,"besf, CV21 2025-08-13, Misc",grasshopper,Orthoptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Hemiptera","true bugs, aphid, hoppers",Hemiptera,13,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Coleoptera",beetles,Coleoptera,10,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Diptera",flies,Diptera,21,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Hymenoptera","bees, wasps, ants",Hymenoptera,26,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Misc",mite,Acari,74,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Misc",springtail,Collembola,1,,,,,,,,
besf,medium,2025-08-13,clear vane,29,2,no,1,"besf, CV29, 2025-08-13, Misc",spiders,Araneae,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Hemiptera","assassin bugs, hoppers",Hemiptera,3,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Hymenoptera","bees, wasps",Hymenoptera,4,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Coleoptera",beetles,Coleoptera,22,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Diptera",flies,Diptera,13,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Psocodea",bark lice,Psocodea,7,,,,,,,,
besf,unburned,2025-08-13,clear vane,34,2,no,1,"besf, CV34, 2025-08-13, Misc",Thrips,Thysanoptera, didn't count,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Diptera",flies,Diptera,99,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Hymenoptera","bees, wasps, ants",Hymenoptera,14,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Hemiptera","hoppers, aphids",Hemiptera,13,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Coleoptera",beetles,Coleoptera,47,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",mite,Acari,2,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",springtail,Collembola,2,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",spiders,Araneae,5,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",bark lice,Psocodea,5,,,,,,,,
msf,recent,2025-08-26,clear vane,39,2,no,1,"msf, CV39, 2025-8-26, Misc",Moth,Lepidoptera,5,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Hymenoptera","ants, bees, wasps",Hymenoptera,24,23,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Diptera",flies,Diptera,123,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Coleoptera",beetles,Coleoptera,33,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Hemiptera","true bug, aphids",Hemiptera,8,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",mite,Acari,9,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",springtail,Collembola,6,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",spiders,Araneae,2,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",bark lice,Psocodea,7,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",butterfly,Lepidoptera,1,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",Scorpionfly,Mecoptera,1,,,,,,,,
msf,medium,2025-08-26,clear vane,45,2,no,1,"msf, CV45, 2025-08-26, Misc",Katydid,Orthoptera,2,,,,,,,,
,,,,,,,,,,,,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Hymenoptera","ants, bees, wasps",Hymenoptera,11,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Diptera",flies,Diptera,62,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Coleoptera",beetles,Coleoptera,78,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Hemiptera","true bug, aphids",Hemiptera,2,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",mite,Acari,2,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",springtail,Collembola,6,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",spiders,Araneae,1,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",bark lice,Psocodea,3,,,,,,,,
msf,unburned,2025-08-26,clear vane,52,2,no,1,"msf, CV52, 2025-08-26, Misc",Moth,Lepidoptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Hymenoptera","ants, bees, wasps",Hymenoptera,47,46,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Diptera",flies,Diptera,97,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Coleoptera",beetles,Coleoptera,27,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Hemiptera","true bug, aphids, hoppers",Hemiptera,29,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Misc",bark lice,Psocodea,6,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Misc","butterfly, larvae",Lepidoptera,4,,,,,,,,
sgl100,recent,2025-08-12,clear vane,58,2,no,1,"sgl100, CV58, 2025-08-12, Misc",Katydid,Orthoptera,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Hymenoptera","bees, wasps, ants",Hymenoptera,107,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Diptera",flies,Diptera,53,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Coleoptera",beetles,Coleoptera,49,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Hemiptera","true bug, aphids, hoppers",Hemiptera,8,7,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",thrips,Thysanoptera,didn't count,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",bark lice,Psocodea,6,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",moths,Lepidoptera,5,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",mite,Acari,196,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",springtail,Collembola,2,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",spiders,Araneae,5,,,,,,,,
sgl100,medium,2025-08-12,clear vane,64,2,no,1,"sgl100, CV64, 2025-08-12, Misc",lacewing,Neuroptera,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Hymenoptera","ants, bees, wasps",Hymenoptera,64,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Diptera",flies,Diptera,34,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Hemiptera",true bugs,Hemiptera,8,6,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Coleoptera",beetles,Coleoptera,18,20,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Lepidoptera",moths,Lepidoptera,5,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Thysanoptera",thrips,Thysanoptera,did not count,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Acari",mites,Acari,2,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Psocodea",bark lice,Psocodea,1,,,,,,,,
sgl100,unburned,2025-08-12,clear vane,70,2,no,1,"sgl100, CV70, 2025-08-12, Araneae",spiders,Araneae,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,
